,organization_name,twitter
1019,Actifio,http://twitter.com/actifio
1020,Actility,https://twitter.com/actility
1023,Actimize,http://twitter.com/NICE_Actimize
1024,Actinium Pharmaceuticals,http://twitter.com/ActiniumPharma
1026,Action,https://twitter.com/action_housing
1027,Action,http://twitter.com/ActionNederland
1028,Action Audio Apps,http://twitter.com/actionaudioapps
1030,Action for Children,https://twitter.com/actnforchildren
1033,ACTION SPORTS,https://twitter.com/actionsportssa
1037,ActionBase,http://twitter.com/ActionBase
1039,ActionFlow,http://twitter.com/ActionFlow
1040,ActionIQ,https://twitter.com/ActionIQinc
1042,ActionRun,http://twitter.com/ActionRunInc
1045,ActionSprout,http://twitter.com/ActionSprout
1046,ActionTax.ca,http://twitter.com/ActionTaxca
1047,ActionX,http://twitter.com/ActionXinc
1048,Actito,http://twitter.com/ACTITO_MAS
1052,Activ Technologies,http://twitter.com/ActivTech
1053,activ8 Intelligence,http://twitter.com/a8i_tweets
1055,Activaided Orthotics,http://twitter.com/ActivAided
1056,Activate Healthcare,https://twitter.com/activateclinics
1057,Activate Hub,http://twitter.com/activatehub
1058,Activation Life,http://twitter.com/ActivationLife
1059,"Activation, Inc.",https://twitter.com/weareactivation
1060,Activation Solutions,https://www.twitter.com/activatsolution
1062,Active Circle,http://twitter.com/active_circle
1064,Active Endpoints,http://twitter.com/ActiveVOS
1065,Active Implants,https://www.twitter.com/active_implants
1066,Active International,http://twitter.com/ActiveIntl
1067,Active Junky,http://twitter.com/activejunky
1070,Active Media,https://twitter.com/active_media
1071,Active Media,https://twitter.com/webzit_media
1072,Active Mind Technology,http://twitter.com/gamegolf
1073,Active Scaler,https://www.twitter.com/activescaler
1074,Active SONAR .Inc,https://www.twitter.com/reclojp
1075,Active Storage,http://twitter.com/activestorage
1077,Active Voice Corporation,https://www.twitter.com/avst
1078,ActiveCloud,https://twitter.com/activecloud
1079,ActiveEon,http://twitter.com/activeeon
1080,ActiveGift,http://twitter.com/activegift
1082,Active Life Scientific,http://twitter.com/ActiveLifeSci
1083,Actively Learn,http://twitter.com/activelylearn
1085,ActivePath,http://twitter.com/ActivePath
1086,ActiveRain,http://twitter.com/activerain
1087,ActiveSec,http://twitter.com/Activesec
1088,ActiveStrategy,http://twitter.com/ActiveStrategy
1089,ActiveStrategy,http://twitter.com/ActiveStrategy
1090,ActiveStrategy,http://twitter.com/ActiveStrategy
1091,ActivIdentity,https://www.twitter.com/actividentityuk
1094,Activism.com,http://twitter.com/Activismcom
1095,Activity Rocket,http://twitter.com/activityrocket
1096,Activity Stream,http://twitter.com/2activitystream
1097,ActivityHero,http://twitter.com/ActivityHero
1098,Actiwave,http://twitter.com/actiwave
1099,Actix,http://twitter.com/Actix1
1101,ActoGeniX,http://twitter.com/actogenix
1102,ACTON,http://twitter.com/ACTONglobal
1105,ActSocial,http://twitter.com/wildfireasia
1107,Actual Reports,http://twitter.com/ActualReports
1111,Acturis,https://twitter.com/acturis
1112,Actus Digital,https://www.twitter.com/actusdigitaltm
1114,ACTV8me,http://twitter.com/actv8
1116,Acucela,http://twitter.com/DrRyo
1117,AcuFocus,http://twitter.com/acufocus
1122,Acuity Systems,https://www.twitter.com/sandlertraining
1123,AcuityAds,http://twitter.com/AcuityAds
1124,Acumatica,http://twitter.com/Acumatica
1125,Autism Acumen,https://www.twitter.com/optimusoutcome
1126,Acumen Holdings,http://twitter.com/AcumenBrands
1128,Acumera,https://twitter.com/acumera
1129,Acunote,https://twitter.com/acunote
1132,Acurian,https://twitter.com/acuriancarest2d
1134,Acustom Apparel,http://twitter.com/Acustom
1135,Acustream,http://twitter.com/acustream
1136,Acutus Medical,http://twitter.com/AcutusMedical
1138,Ad Dynamo,http://twitter.com/addynamo
1139,Ad Infuse,https://www.twitter.com/mgagellc
1142,Adly,http://twitter.com/adlyads
1143,Adisn,http://twitter.com/adisn
1146,Ad Summos,http://twitter.com/AdSummos
1148,Ad Venture,http://twitter.com/ad_ventureTV
1149,Ad2games,http://twitter.com/ad2games
1151,AdAdapted,https://twitter.com/adadapted
1152,Adaffix,https://twitter.com/adaffix
1155,Adallom,http://twitter.com/Adallom
1156,AdAlta,https://www.twitter.com/adaltaceo
1158,Adama Innovations,https://twitter.com/adamatips
1159,Adama Materials,http://twitter.com/AdamaMaterials
1162,Adamis Pharmaceuticals,http://twitter.com/buyadmp
1163,Adams Arms,http://twitter.com/AdamsArms
1166,Adapt,https://twitter.com/adaptorelse?lang=en
1167,Adapt,https://www.twitter.com/Adapt_io
1168,Adapt,https://twitter.com/adaptdk?lang=en
1169,Adaptly,http://twitter.com/adaptly
1171,Adapta Medical,http://twitter.com/AdaptaMedical
1172,Adapteva,https://www.twitter.com/adapteva
1173,Adaptics,http://twitter.com/AdapticsHQ
1174,Adaptimmune,https://twitter.com/Adaptimmune
1176,"Adaptive Advertising, Inc.",http://twitter.com/ADaptiveAd
1177,Adaptive Biotechnologies,http://twitter.com/Adaptivebiotech
1178,Adaptive Computing,http://twitter.com/AdaptiveMoab
1182,Adaptive Media,http://twitter.com/adaptify
1184,Adaptive Payments,http://twitter.com/APayments
1187,Adaptive Technologies,https://www.twitter.com/beaconpo
1188,AdaptiveBlue,http://twitter.com/GetGlue
1189,AdaptiveMobile,http://twitter.com/adaptivemobile
1191,Adaptiv.io,http://twitter.com/AdaptivIo
1194,Adapx,http://twitter.com/Capturx
1195,ADARA,http://twitter.com/adaraglobal
1196,Adartis Animal Health,https://twitter.com/AdartisAH
1197,Adarza BioSystems,https://www.twitter.com/adarzabio
1198,Adayana,https://www.twitter.com/adayanaco
1201,AdBm Technologies,http://twitter.com/AdBmTech
1202,Adbongo,http://twitter.com/Adbongo
1203,Adbrain,http://twitter.com/AdbrainTech
1204,adBrite,http://twitter.com/adBrite
1206,ADC Therapeutics,https://twitter.com/adc_drugs
1207,Adcade,http://twitter.com/Adcade
1208,AdCamp,https://www.twitter.com/adcampru
1209,AdCare Health Systems,http://twitter.com/adcarehealth
1211,ADCentricity,http://twitter.com/ADCentricity
1212,Adchemy,http://twitter.com/adchemy
1216,Adconion Media Group,http://twitter.com/adconioncareers
1218,AdCrimson,http://twitter.com/adcrimson
1219,Adcrowd retargeting,http://twitter.com/adcrowdnl
1221,AddShoppers,http://twitter.com/addshoppers
1223,Addapp,http://twitter.com/addappio
1225,Addepar,http://twitter.com/Addepar
1226,Addex Therapeutics,https://www.twitter.com/addexpharma
1227,AddFleet,http://twitter.com/AddFleet
1228,Addiction Campuses of America,http://twitter.com/addictioncampus
1229,Addictive,https://www.twitter.com/pitchtarget
1230,Additech,http://twitter.com/additech
1231,AddMyBest,http://twitter.com/AddMyBest
1232,Pom,https://twitter.com/Just_POM_it
1234,Addoway,http://twitter.com/addoway
1236,AddSearch,https://twitter.com/addsearch
1237,AddThis,http://twitter.com/addthis
1238,Adduplex,http://twitter.com/AdDuplex
1240,Addvocate,http://twitter.com/addvocate
1241,addwish,http://twitter.com/addwish
1242,Adea,http://twitter.com/valtech_
1245,aDealio,http://twitter.com/adealio
1246,AdECN,https://www.twitter.com/msadvertising
1249,Adelja Learning,http://twitter.com/wordvoyage
1250,Adello Inc,http://twitter.com/adello
1251,Adelphic,http://twitter.com/AdelphicMobile
1252,Aden & Anais,http://twitter.com/adenandanais
1257,Adept Cloud,http://twitter.com/AdeptCloud
1259,Adeptus Health,https://twitter.com/adeptushealth
1260,AdEspresso,http://twitter.com/AdEspresso
1261,Adesso Solutions,http://twitter.com/TPEffectiveness
1262,Adesto Technologies,https://twitter.com/adestotech
1263,AdEx Media,http://twitter.com/AdexMedia
1266,AdexLink,http://twitter.com/Adexlink_com
1269,Adeyoh,http://twitter.com/adeyoh
1270,Adeyoh,http://twitter.com/adeyoh
1271,Adfaces,http://twitter.com/adfaces
1272,Adfiki,https://www.twitter.com/adfiki
1273,Global Ad Source,http://twitter.com/globaladsource
1275,adflyer,http://twitter.com/adflyer
1276,"Adfora, Inc.",http://twitter.com/adforainc
1277,Adform,http://twitter.com/adform
1278,adFreeq,http://twitter.com/adFreeq
1279,AdGent Digital,http://twitter.com/adgentdigital
1280,AdGrok,http://twitter.com/adgrok
1281,AdHack,http://twitter.com/AdHack
1284,AdhereTech,http://twitter.com/adheretech
1286,Adherium,https://twitter.com/Smartinhaler
1290,Adhusky,https://twitter.com/adhusky
1292,ADI Engineering,https://twitter.com/adiengineering
1293,Adial Pharmaceuticals,https://twitter.com/AdialPharma
1297,Adictiz,http://twitter.com/Adictiz
1298,AdiCyte,http://twitter.com/AdiCyte
1303,Adify,http://twitter.com/ADiFY
1304,Adikteev,http://twitter.com/adikteev
1305,ADIKTIVO,http://twitter.com/adiktivo
1306,Adility,http://twitter.com/adility
1309,Adinch Inc,http://twitter.com/adinchcom
1310,ADINCON,http://twitter.com/adincon
1311,AdInnovation,http://twitter.com/adstore_jp
1312,ResponseTap,http://twitter.com/responsetap
1313,Adioso,http://twitter.com/adioso
1314,Adiply,https://twitter.com/Adiply
1319,Aditium,http://twitter.com/aditium
1320,Aditive,http://twitter.com/AditiveInc
1322,Adjacent Applications,http://twitter.com/call_dibs
1324,Adjug,http://twitter.com/Adjug
1327,Adjust,http://twitter.com/adjustcom
1328,Adku,http://twitter.com/adku
1329,Adlabs Imagica,http://twitter.com/AdlabsImagica
1330,AdLemons,http://twitter.com/AdLemons
1331,AdLib Mediation LLC,https://www.twitter.com/adlibmediation
1332,Adlogix,https://www.twitter.com/adlogix
1334,AdLyft,https://twitter.com/adlyft
1336,ADman Media,http://twitter.com/ADmanMedia
1337,ADmantX,http://twitter.com/ADmantX
1339,Admatic,https://www.twitter.com/admaticbr
1340,Admatic,https://www.twitter.com/admaticcloud
1341,Admatic,https://www.twitter.com/admaticbr
1342,Admaxim,http://twitter.com/AdMaximHQ
1343,Admazely,http://twitter.com/admazely
1344,Admeld,http://twitter.com/admeld
1345,Admera,https://www.twitter.com/admerahealth
1346,ADMETA,http://twitter.com/admetacompany
1347,Admetric,http://twitter.com/admetricDS
1348,admetricks,http://twitter.com/admetricks
1349,Admetsys,https://twitter.com/admetsys
1351,Admify,https://twitter.com/admify
1352,adMingle - Share Your Passion!,http://twitter.com/ad_mingle
1353,Administrate,http://twitter.com/GetAdministrate
1355,Admira Cosmetics,http://twitter.com/admiracosmetics
1356,AdmitHub,http://twitter.com/AdmitHub
1359,AdmitSee,http://twitter.com/admitsee
1361,Admittedly,http://twitter.com/admitted_ly
1362,Admittor,https://twitter.com/admittor_
1363,AdMob,http://twitter.com/admob
1364,AdMobilize,https://twitter.com/admobilize
1365,AdMobius,http://twitter.com/AdMobius
1367,adMooH,https://www.twitter.com/admoohds
1369,AdNectar,http://twitter.com/adnectar
1370,Adnexus,http://twitter.com/BMSNEWS
1376,Adolade,http://twitter.com/adolade
1377,Adometry By Google,http://twitter.com/Adometry
1378,Adomik,http://twitter.com/adomik1
1381,Adonit,http://twitter.com/adonitnews
1383,ADOR,http://twitter.com/AdorStyle
1384,Adora,https://twitter.com/ADORAProject
1385,Adore Me,http://twitter.com/adoreme
1386,Adored,http://twitter.com/adored
1388,AdoTube,http://twitter.com/AdoTube
1390,Adphorus,https://twitter.com/adphorus
1391,Adpoints,http://twitter.com/Adpoints
1392,Adproval,https://twitter.com/adproval
1393,AdPushup,http://twitter.com/adpushup
1394,AdQuantic,http://twitter.com/AdQuantic
1395,adQuota,http://twitter.com/adquota
1396,ADR Sales & Concepts,http://twitter.com/ajderaaf
1398,AdReady,http://twitter.com/AdReady
1400,Adreima,http://twitter.com/AdreimaLLC
1401,Adrenaline Mobility,http://twitter.com/AdrenalineIo
1402,adRise,http://twitter.com/ad_rise
1405,Ads-Fi,http://twitter.com/ads_fi
1406,Ads-Fi,http://twitter.com/ads_fi
1407,Ads-Fi,http://twitter.com/ads_fi
1408,adSage,http://twitter.com/adsageaff
1411,AdScale,https://twitter.com/adscale
1412,Ads Click,http://twitter.com/ADSClick
1414,AdScore,http://twitter.com/adscore
1416,Adskom,https://twitter.com/adskom
1418,Adslot,http://twitter.com/Adslot
1419,ADSMAN.SSP,https://www.twitter.com/nick_adsman
1420,Adspringr,http://twitter.com/adspringr
1421,adsquare,http://twitter.com/adsquarecom
1422,AdStack,http://twitter.com/AdStackInc
1423,AdStage,http://twitter.com/adstage
1424,AdStringO,https://twitter.com/adStringo1
1426,ADstruc,https://twitter.com/adstruc
1427,AdsWizz,https://twitter.com/adswizz
1428,AdTapsy,http://twitter.com/adtapsy
1432,AdTheorent,http://twitter.com/AdTheorent
1434,AdtoApp,https://twitter.com/adtoapp
1435,AdTonik,http://twitter.com/AdTonik
1436,AdTotum,http://twitter.com/AdTotum
1440,Adura Technologies,https://www.twitter.com/aduratech
1441,Adurcup,https://twitter.com/adurcup
1443,Advaction,http://twitter.com/advaction_ru
1444,Advaliant,http://twitter.com/advaliant
1447,Advance Health,https://twitter.com/AdvanceHealth_
1448,Advanced Accelerator Applications,http://twitter.com/adacap_news
1449,Advanced Analogic Technologies,https://www.twitter.com/skyworksinc
1450,Advanced Animal Diagnostics,http://twitter.com/QScoutLab
1454,Advanced Bioimaging Systems,https://www.twitter.com/firstflight2014
1457,Advanced Brain Monitoring,http://twitter.com/balert
1459,Advanced Cell Diagnostics,http://twitter.com/ACDbio
1462,Dokkankom,http://twitter.com/dokkankom
1465,Advanced Cyclone Systems,http://twitter.com/ACycloneSystems
1466,Advanced Data Exchange,https://www.twitter.com/liaisontech
1469,Advanced Electron Beams,http://twitter.com/AdvElectrnBeams
1471,Advanced Flow Technologies,https://www.twitter.com/aftiwatchdog
1479,Advanced LEDs,https://www.twitter.com/aleds_lighting
1482,Advanced Marketing & Media Group,http://twitter.com/adamgelles
1485,Advanced Medical Innovations,https://www.twitter.com/amiwelisten
1488,Advanced Microgrid Solutions,https://www.twitter.com/advmicrogrid
1489,Advanced Mobile Solutions,https://www.twitter.com/advancedmobile
1492,Advanced Oncotherapy,http://twitter.com/AdvOnco_AVO
1496,Advanced Photonix,https://www.twitter.com/lunainnovations
1502,Advanced Seismic Technologies,http://twitter.com/advancedseismic
1503,Advanced Sports Logic,http://twitter.com/AdvSportsLogic
1505,Advanced System Designs,https://www.twitter.com/asdtweets
1510,AdvanDx,http://twitter.com/advandx
1512,AdVantage Networks,http://twitter.com/AdVantageNtwrks
1513,AdvanTech Solutions,https://www.twitter.com/oasisadvantage
1514,Advantedge Healthcare Solutions,http://twitter.com/DoctorBilling
1516,Advaxis,http://twitter.com/advaxis
1517,Advebs,http://twitter.com/Interstage
1520,Advent Health Partners,https://twitter.com/AdventHP
1525,Adventoris,http://twitter.com/SwiftCloud
1526,Adventure Bucket List,https://www.twitter.com/advbucketlist
1527,Adventure Central,http://twitter.com/CentralNL
1528,Adventure Local,http://twitter.com/advlo_
1530,Adventure to Fitness,http://twitter.com/adventuretofit
1532,AdventureLink Travel Inc.,http://twitter.com/adventurelink
1533,AdverCar,http://twitter.com/advercar
1534,Adverdose,https://twitter.com/adverdose_uk
1539,AdviseHub,http://twitter.com/advise_hub
1540,Advice Wallet,http://twitter.com/AdviceWallet
1541,AdviceGames,https://twitter.com/AdviceRobo_
1542,AdviceIQ,http://twitter.com/AdviceIQ
1543,ADVIDS,http://twitter.com/advids
1544,Adviesmanager.nl,https://www.twitter.com/vtigercrm
1545,Advion Inc.,http://twitter.com/expressionCMS
1546,Adviously Inc.,http://twitter.com/weareadviously
1548,Advise Only,http://twitter.com/AdviseOnly
1550,Advisity,https://www.twitter.com/advisity
1554,AdvisoryHQ,https://www.twitter.com/advisoryhqnews
1556,Adviva,https://twitter.com/advivaweb
1557,ADVIZE,http://twitter.com/ADVIZE_FR
1558,Advizr,http://twitter.com/Advizr_Inc
1559,Advizzer,http://twitter.com/advizzer
1560,Advocate,https://twitter.com/advocate1891
1561,Advocate,https://twitter.com/AdvocateHQ
1562,Advocate,https://www.twitter.com/advocateinsider
1563,Advocate Health Care,http://twitter.com/advocatehealth
1565,Adways Inc.,http://twitter.com/Adways_JP
1568,Adwings,http://twitter.com/adwings_com
1569,AdWired,http://twitter.com/adwiredmobile
1572,AdWyze,https://twitter.com/adwyze
1574,AdYapper,http://twitter.com/AdYapper
1575,Adyen,http://twitter.com/adyen
1576,Adylitica,http://twitter.com/adylitica
1579,Adype,http://twitter.com/adype
1580,Adyuka,http://twitter.com/adyukateam
1581,CtrlShift,https://twitter.com/CtrlShiftGlobal
1583,Adzuna,http://twitter.com/adzuna
1585,AEA Technology,https://twitter.com/aeatech
1586,AEA Technology,https://www.twitter.com/ricardo_aea
1590,Aegerion Pharmaceuticals,https://www.twitter.com/aegerionpharma
1593,Aegis,https://twitter.com/aegisbrand
1595,Aegis Asset Backed Securities,https://www.twitter.com/aegisfunding
1596,Aegis Identity Software,http://twitter.com/aegisidentity
1597,Aegis Lightwave,https://www.twitter.com/iiviinc
1598,Aegis Mobility,http://twitter.com/Aegis_Mobility
1607,Aentropico,http://twitter.com/aentropico
1608,AEOLUS PHARMACEUTICALS,https://www.twitter.com/aeoluspharma
1611,Aepona,http://twitter.com/Aepona
1612,Aequus Pharmaceuticals,https://twitter.com/aequuspharma
1615,Aereo,http://twitter.com/Aereo
1617,Aerialtronics,http://twitter.com/Aerialtronics
1618,Aerie Pharmaceuticals,https://twitter.com/aeriepharma
1619,Aerify Media,http://twitter.com/aerifymedia
1621,Aeristech Limited,https://twitter.com/aeristech
1622,Aero Beacons,https://www.twitter.com/discoveraero
1623,Aero Glass,http://twitter.com/AeroGlassware
1625,AeroDron,http://twitter.com/Aero_Dron
